_,kc12,zero,zero,kc21,_,kco1,zero,zero,koc2,_,ko12,zero,zero,ko21,_
-3.339797,3.339797,0.000000,0.000000,-1.066082,-6.752818,7.818900,0.000000,0.000000,-13.609430,12.422824,1.186607,0.000000,0.000000,-1.954841,1.954840
-0.483801,0.483801,0.000000,0.000000,1.378365,-7.247794,5.869429,0.000000,0.000000,-3.117255,4.427793,-1.310539,0.000000,0.000000,-0.920293,0.920293
1.856661,-1.856661,0.000000,0.000000,-2.993045,-10.866332,13.859377,0.000000,0.000000,-7.047313,5.667624,1.379688,0.000000,0.000000,-3.464134,3.464134
-3.392841,3.392841,0.000000,0.000000,-0.255485,-17.362707,17.618191,0.000000,0.000000,-7.343064,3.005797,4.337267,0.000000,0.000000,-2.253411,2.253411
0.030766,-0.030765,0.000000,0.000000,-0.534705,-8.795810,9.330515,0.000000,0.000000,-10.914626,16.890701,-5.976075,0.000000,0.000000,2.941114,-2.941114
-1.714665,1.714665,0.000000,0.000000,-6.567979,-7.236870,13.804850,0.000000,0.000000,-4.434710,2.758362,1.676348,0.000000,0.000000,6.037097,-6.037097
2.227635,-2.227636,0.000000,0.000000,-0.595262,-10.138912,10.734174,0.000000,0.000000,-7.695464,9.409806,-1.714342,0.000000,0.000000,-2.265193,2.265192
0.084242,-0.084241,0.000000,0.000000,-6.289979,-2.401866,8.691845,0.000000,0.000000,2.344229,0.750097,-3.094326,0.000000,0.000000,2.051618,-2.051618
-1.955847,1.955847,0.000000,0.000000,2.181389,-15.056828,12.875439,0.000000,0.000000,-3.313144,-3.491780,6.804924,0.000000,0.000000,-3.661323,3.661323
2.681689,-2.681690,0.000000,0.000000,3.360938,-18.566463,15.205526,0.000000,0.000000,-6.756216,7.470653,-0.714437,0.000000,0.000000,-3.653975,3.653975
0.319721,-0.319720,0.000000,0.000000,1.014882,-11.077553,10.062671,0.000000,0.000000,-4.353115,3.412303,0.940813,0.000000,0.000000,0.954658,-0.954658
-2.406880,2.406880,0.000000,0.000000,-2.805403,0.708359,2.097044,0.000000,0.000000,-4.734775,4.785098,-0.050323,0.000000,0.000000,1.705889,-1.705889
1.389396,-1.389396,0.000000,0.000000,2.147727,-16.235043,14.087316,0.000000,0.000000,-8.202018,12.174880,-3.972863,0.000000,0.000000,-1.410637,1.410637
-0.561683,0.561683,0.000000,0.000000,-1.699657,-4.283609,5.983267,0.000000,0.000000,0.614539,-2.771243,2.156705,0.000000,0.000000,-3.149908,3.149908
0.138586,-0.138586,0.000000,0.000000,-1.491071,-8.930838,10.421909,0.000000,0.000000,-4.267369,2.413485,1.853883,0.000000,0.000000,0.399037,-0.399037
2.418176,-2.418176,0.000000,0.000000,-2.016795,-8.502673,10.519468,0.000000,0.000000,0.159022,-0.442688,0.283666,0.000000,0.000000,-0.667258,0.667257
-7.388450,7.388450,0.000000,0.000000,-0.071393,-15.486567,15.557959,0.000000,0.000000,-10.533940,11.957490,-1.423550,0.000000,0.000000,1.901485,-1.901485
1.707380,-1.707380,0.000000,0.000000,0.990544,-8.685743,7.695199,0.000000,0.000000,-1.987044,-1.841096,3.828139,0.000000,0.000000,2.013565,-2.013565
-0.957881,0.957880,0.000000,0.000000,0.210769,-12.914176,12.703406,0.000000,0.000000,-3.616711,1.986729,1.629982,0.000000,0.000000,-2.042314,2.042314
1.218194,-1.218194,0.000000,0.000000,-0.307606,-9.125220,9.432826,0.000000,0.000000,-4.404747,7.747286,-3.342539,0.000000,0.000000,2.233633,-2.233633
-3.986676,3.986676,0.000000,0.000000,-3.466331,-3.487865,6.954195,0.000000,0.000000,-5.896989,8.104473,-2.207484,0.000000,0.000000,2.324611,-2.324611
-3.771890,3.771890,0.000000,0.000000,-3.819794,-9.392225,13.212019,0.000000,0.000000,-11.016865,4.211401,6.805464,0.000000,0.000000,-0.652486,0.652486
-0.635398,0.635398,0.000000,0.000000,0.997355,-15.935031,14.937676,0.000000,0.000000,-5.662681,9.809138,-4.146458,0.000000,0.000000,1.523933,-1.523933
-0.377688,0.377688,0.000000,0.000000,-1.876779,-4.972515,6.849294,0.000000,0.000000,-4.178523,1.051878,3.126646,0.000000,0.000000,-5.758561,5.758561
-1.743849,1.743849,0.000000,0.000000,3.194296,-14.640920,11.446625,0.000000,0.000000,-6.037321,1.988761,4.048558,0.000000,0.000000,-1.232987,1.232988
2.231258,-2.231258,0.000000,0.000000,1.394389,-9.694204,8.299815,0.000000,0.000000,-10.112391,14.700880,-4.588490,0.000000,0.000000,-3.573286,3.573287
-2.276672,2.276672,0.000000,0.000000,3.017864,-16.547274,13.529410,0.000000,0.000000,-7.310219,5.874677,1.435542,0.000000,0.000000,4.758321,-4.758321
-2.998005,2.998005,0.000000,0.000000,3.915542,-15.411527,11.495985,0.000000,0.000000,-9.549457,14.336772,-4.787315,0.000000,0.000000,1.940196,-1.940196
-0.584530,0.584529,0.000000,0.000000,-0.617252,-8.702313,9.319566,0.000000,0.000000,-6.906096,7.191206,-0.285111,0.000000,0.000000,-0.644102,0.644102
-3.939947,3.939947,0.000000,0.000000,5.030152,-17.202047,12.171895,0.000000,0.000000,-1.731395,3.662754,-1.931360,0.000000,0.000000,1.178607,-1.178607
-1.595876,1.595876,0.000000,0.000000,-4.109523,-9.847960,13.957482,0.000000,0.000000,-2.154328,4.329648,-2.175320,0.000000,0.000000,-3.699925,3.699925
2.908139,-2.908139,0.000000,0.000000,4.266196,-14.703790,10.437593,0.000000,0.000000,-5.529871,7.865516,-2.335644,0.000000,0.000000,1.672605,-1.672605
-2.146165,2.146165,0.000000,0.000000,5.765998,-14.477992,8.711995,0.000000,0.000000,-3.520492,-1.578160,5.098652,0.000000,0.000000,-0.470520,0.470520
0.030035,-0.030035,0.000000,0.000000,2.644461,-12.621465,9.977004,0.000000,0.000000,-0.488534,1.035479,-0.546945,0.000000,0.000000,-1.783073,1.783073
1.213169,-1.213169,0.000000,0.000000,1.012198,-12.188129,11.175932,0.000000,0.000000,-11.297481,13.736040,-2.438560,0.000000,0.000000,-0.100162,0.100162
-4.553565,4.553565,0.000000,0.000000,1.817283,-13.616819,11.799536,0.000000,0.000000,-3.566967,-1.089406,4.656373,0.000000,0.000000,1.232962,-1.232963
-5.151964,5.151964,0.000000,0.000000,-1.428761,-2.402390,3.831151,0.000000,0.000000,-1.664779,-2.725677,4.390457,0.000000,0.000000,-0.207826,0.207826
-5.049654,5.049654,0.000000,0.000000,-0.620094,-5.181296,5.801390,0.000000,0.000000,-5.781170,2.642896,3.138274,0.000000,0.000000,0.005481,-0.005481
-0.377142,0.377142,0.000000,0.000000,1.123197,-13.849827,12.726630,0.000000,0.000000,2.435246,-6.889697,4.454451,0.000000,0.000000,-1.335690,1.335690
-2.334228,2.334228,0.000000,0.000000,-2.744502,-12.905530,15.650031,0.000000,0.000000,-2.658972,5.143252,-2.484281,0.000000,0.000000,0.492985,-0.492985
-3.469709,3.469709,0.000000,0.000000,4.789515,-17.153976,12.364460,0.000000,0.000000,-9.052860,8.053586,0.999274,0.000000,0.000000,-3.366976,3.366976
-4.125931,4.125931,0.000000,0.000000,0.379411,-8.019350,7.639938,0.000000,0.000000,-4.193184,-1.420146,5.613330,0.000000,0.000000,-3.343928,3.343928
-1.065863,1.065863,0.000000,0.000000,4.244113,-13.984690,9.740577,0.000000,0.000000,-4.119810,-2.056367,6.176177,0.000000,0.000000,-2.591808,2.591808
-3.022254,3.022254,0.000000,0.000000,-4.878468,1.197482,3.680986,0.000000,0.000000,-2.943044,4.948586,-2.005543,0.000000,0.000000,0.983056,-0.983056
1.368136,-1.368137,0.000000,0.000000,1.089317,-5.871503,4.782186,0.000000,0.000000,-6.406616,10.020220,-3.613604,0.000000,0.000000,1.455014,-1.455014
-7.227925,7.227925,0.000000,0.000000,0.327060,-6.789311,6.462251,0.000000,0.000000,-5.358596,2.334499,3.024096,0.000000,0.000000,1.073412,-1.073412
1.240962,-1.240962,0.000000,0.000000,0.787971,-9.480268,8.692297,0.000000,0.000000,-4.134624,6.168530,-2.033907,0.000000,0.000000,3.512160,-3.512160
0.246980,-0.246980,0.000000,0.000000,-6.887853,-4.062238,10.950090,0.000000,0.000000,0.450653,2.550921,-3.001574,0.000000,0.000000,3.273081,-3.273081
-0.304859,0.304859,0.000000,0.000000,-2.217335,-2.034163,4.251497,0.000000,0.000000,-3.479030,8.806373,-5.327343,0.000000,0.000000,0.343225,-0.343225
-2.028395,2.028396,0.000000,0.000000,-6.229432,-1.441149,7.670581,0.000000,0.000000,-5.152781,3.021905,2.130876,0.000000,0.000000,1.623173,-1.623173
-0.608611,0.608611,0.000000,0.000000,3.939714,-12.363436,8.423723,0.000000,0.000000,-7.556866,11.633196,-4.076331,0.000000,0.000000,2.328230,-2.328230
3.850602,-3.850602,0.000000,0.000000,-3.752267,-13.452826,17.205093,0.000000,0.000000,-7.415616,11.449821,-4.034204,0.000000,0.000000,-1.936041,1.936041
1.745232,-1.745232,0.000000,0.000000,-6.257060,-8.259195,14.516254,0.000000,0.000000,-3.860702,4.100510,-0.239808,0.000000,0.000000,1.113644,-1.113644
7.758408,-7.758408,0.000000,0.000000,0.734168,-13.003542,12.269374,0.000000,0.000000,-7.141374,9.546556,-2.405181,0.000000,0.000000,-2.029574,2.029574
-5.196009,5.196009,0.000000,0.000000,-0.346564,-10.118999,10.465562,0.000000,0.000000,-8.607677,6.402865,2.204812,0.000000,0.000000,0.265153,-0.265154
-3.655595,3.655595,0.000000,0.000000,-4.559888,-7.522658,12.082545,0.000000,0.000000,-4.246343,2.387099,1.859244,0.000000,0.000000,-0.710951,0.710951
0.816326,-0.816326,0.000000,0.000000,0.287428,-10.423027,10.135599,0.000000,0.000000,-8.107056,6.249014,1.858041,0.000000,0.000000,3.815499,-3.815500
1.151139,-1.151139,0.000000,0.000000,3.757353,-11.297814,7.540462,0.000000,0.000000,-4.827531,0.695249,4.132283,0.000000,0.000000,-2.844567,2.844567
1.237810,-1.237809,0.000000,0.000000,-5.953505,-2.263283,8.216786,0.000000,0.000000,0.871755,-4.073242,3.201487,0.000000,0.000000,2.373857,-2.373856
0.572456,-0.572456,0.000000,0.000000,-6.784683,-10.362449,17.147131,0.000000,0.000000,-4.628793,2.007520,2.621273,0.000000,0.000000,1.807276,-1.807276
3.704205,-3.704205,0.000000,0.000000,1.535825,-9.425681,7.889856,0.000000,0.000000,-3.315203,3.059593,0.255610,0.000000,0.000000,-2.606819,2.606819
5.151840,-5.151840,0.000000,0.000000,-0.642874,-5.836286,6.479160,0.000000,0.000000,-3.206880,8.482251,-5.275372,0.000000,0.000000,-2.933363,2.933363
-0.554330,0.554331,0.000000,0.000000,1.048726,-11.551352,10.502625,0.000000,0.000000,-5.342010,8.831254,-3.489244,0.000000,0.000000,3.668569,-3.668569
2.499837,-2.499837,0.000000,0.000000,0.628763,-14.523525,13.894763,0.000000,0.000000,-7.946520,9.840050,-1.893530,0.000000,0.000000,1.356907,-1.356907
-0.828027,0.828027,0.000000,0.000000,0.454423,-9.429879,8.975455,0.000000,0.000000,-7.218557,6.131172,1.087385,0.000000,0.000000,-2.127909,2.127908
-1.385782,1.385782,0.000000,0.000000,2.449448,-12.395435,9.945988,0.000000,0.000000,-1.057307,-0.165263,1.222569,0.000000,0.000000,2.150426,-2.150426
4.744807,-4.744808,0.000000,0.000000,-0.357643,-7.277648,7.635291,0.000000,0.000000,-1.711515,-0.256906,1.968420,0.000000,0.000000,-8.221015,8.221015
-0.611625,0.611625,0.000000,0.000000,-7.340536,-4.725674,12.066211,0.000000,0.000000,-2.941040,3.957573,-1.016533,0.000000,0.000000,-1.505416,1.505415
-4.342955,4.342955,0.000000,0.000000,1.139592,-8.357531,7.217939,0.000000,0.000000,-9.294019,7.966798,1.327220,0.000000,0.000000,-1.384255,1.384255
0.963778,-0.963779,0.000000,0.000000,-1.197621,-7.407712,8.605332,0.000000,0.000000,-5.716243,6.365365,-0.649122,0.000000,0.000000,0.978909,-0.978909
-1.032802,1.032803,0.000000,0.000000,0.762964,-8.782796,8.019831,0.000000,0.000000,-0.703575,-3.342317,4.045891,0.000000,0.000000,-2.809637,2.809637
1.631924,-1.631924,0.000000,0.000000,2.216377,-14.625740,12.409363,0.000000,0.000000,-5.772634,4.628931,1.143702,0.000000,0.000000,-0.064699,0.064698
-2.390142,2.390142,0.000000,0.000000,-2.274026,-4.045215,6.319240,0.000000,0.000000,-7.575784,6.981517,0.594267,0.000000,0.000000,0.427423,-0.427423
-9.037390,9.037390,0.000000,0.000000,2.731717,-20.554117,17.822401,0.000000,0.000000,-6.366049,-1.810803,8.176852,0.000000,0.000000,-2.351082,2.351081
3.532461,-3.532461,0.000000,0.000000,-0.185518,-16.072418,16.257936,0.000000,0.000000,-5.911344,7.603002,-1.691657,0.000000,0.000000,-0.281848,0.281848
-4.898117,4.898117,0.000000,0.000000,-3.736933,-5.835567,9.572500,0.000000,0.000000,-7.108023,13.493371,-6.385349,0.000000,0.000000,-1.682903,1.682904
-1.078050,1.078050,0.000000,0.000000,0.422770,-13.554159,13.131390,0.000000,0.000000,-9.044967,10.514047,-1.469081,0.000000,0.000000,2.335245,-2.335244
-0.930206,0.930205,0.000000,0.000000,1.296156,-5.430112,4.133955,0.000000,0.000000,-1.382500,-1.657087,3.039587,0.000000,0.000000,-7.965953,7.965953
-0.677487,0.677487,0.000000,0.000000,-1.168560,-7.512241,8.680801,0.000000,0.000000,-8.488663,9.684392,-1.195729,0.000000,0.000000,2.774526,-2.774526
-1.887809,1.887809,0.000000,0.000000,1.696420,-11.426849,9.730430,0.000000,0.000000,-4.215329,2.397859,1.817469,0.000000,0.000000,0.642068,-0.642068
1.560466,-1.560466,0.000000,0.000000,-0.559170,-5.849638,6.408808,0.000000,0.000000,-9.827423,6.700065,3.127358,0.000000,0.000000,-1.811893,1.811893
-0.867536,0.867536,0.000000,0.000000,2.376000,-17.496746,15.120746,0.000000,0.000000,-7.705417,11.313097,-3.607680,0.000000,0.000000,2.941753,-2.941753
-1.736783,1.736782,0.000000,0.000000,0.581079,-5.041018,4.459939,0.000000,0.000000,-9.828075,11.345489,-1.517413,0.000000,0.000000,1.156662,-1.156662
3.328776,-3.328776,0.000000,0.000000,-0.060629,-18.427141,18.487768,0.000000,0.000000,-11.434989,9.273424,2.161565,0.000000,0.000000,0.137705,-0.137705
1.568745,-1.568746,0.000000,0.000000,-1.173913,-7.321286,8.495199,0.000000,0.000000,-5.920785,8.838338,-2.917552,0.000000,0.000000,-3.805390,3.805389
-0.645242,0.645242,0.000000,0.000000,-1.125740,-5.810815,6.936555,0.000000,0.000000,-4.257937,7.040758,-2.782820,0.000000,0.000000,-5.348938,5.348938
2.217165,-2.217165,0.000000,0.000000,-3.513234,-8.749656,12.262890,0.000000,0.000000,-2.370478,-0.640235,3.010713,0.000000,0.000000,1.364590,-1.364590
-4.603388,4.603388,0.000000,0.000000,-3.775316,-4.373056,8.148372,0.000000,0.000000,-6.275547,7.901483,-1.625936,0.000000,0.000000,0.451563,-0.451563
1.432505,-1.432505,0.000000,0.000000,-0.919887,-6.490680,7.410567,0.000000,0.000000,-4.960618,6.476525,-1.515906,0.000000,0.000000,-0.859089,0.859089
-5.735409,5.735409,0.000000,0.000000,0.280884,-8.619366,8.338482,0.000000,0.000000,-4.709652,3.760599,0.949054,0.000000,0.000000,0.371668,-0.371668
4.879634,-4.879635,0.000000,0.000000,-0.948282,-11.231684,12.179966,0.000000,0.000000,-1.093671,2.976612,-1.882940,0.000000,0.000000,0.637699,-0.637699
-2.038682,2.038682,0.000000,0.000000,-0.680952,-13.087158,13.768110,0.000000,0.000000,-2.598047,2.550280,0.047767,0.000000,0.000000,2.994784,-2.994784
-1.059781,1.059781,0.000000,0.000000,-3.168659,-9.460859,12.629519,0.000000,0.000000,-8.386536,16.242966,-7.856431,0.000000,0.000000,2.154590,-2.154590
-1.276463,1.276464,0.000000,0.000000,-1.694534,-7.205222,8.899756,0.000000,0.000000,-3.194630,5.180795,-1.986166,0.000000,0.000000,-0.786823,0.786823
-0.445983,0.445983,0.000000,0.000000,6.102549,-14.399034,8.296485,0.000000,0.000000,-6.161845,12.823544,-6.661700,0.000000,0.000000,1.680759,-1.680759
3.963399,-3.963399,0.000000,0.000000,0.756111,-5.573542,4.817431,0.000000,0.000000,-4.684446,6.166155,-1.481708,0.000000,0.000000,0.293756,-0.293757
-1.051539,1.051539,0.000000,0.000000,-4.400898,-7.355849,11.756746,0.000000,0.000000,-3.121414,0.507234,2.614180,0.000000,0.000000,-0.896315,0.896314
-0.062038,0.062038,0.000000,0.000000,-10.745875,-9.545140,20.291016,0.000000,0.000000,-8.416599,3.096600,5.320001,0.000000,0.000000,-1.522473,1.522472
0.790328,-0.790327,0.000000,0.000000,-6.361096,-1.337266,7.698362,0.000000,0.000000,-4.632809,-2.345847,6.978656,0.000000,0.000000,0.681656,-0.681656
6.101575,-6.101575,0.000000,0.000000,-4.342096,-12.057834,16.399929,0.000000,0.000000,-6.133815,10.427246,-4.293432,0.000000,0.000000,-0.942167,0.942167
1.135191,-1.135191,0.000000,0.000000,-1.389015,-9.096903,10.485917,0.000000,0.000000,-4.028894,1.059445,2.969450,0.000000,0.000000,-6.715351,6.715351
-1.457694,1.457694,0.000000,0.000000,-5.552478,-14.395878,19.948357,0.000000,0.000000,-4.598577,5.367433,-0.768856,0.000000,0.000000,-0.305403,0.305403
-1.969817,1.969817,0.000000,0.000000,-3.349761,-6.539262,9.889023,0.000000,0.000000,-4.926752,1.084017,3.842736,0.000000,0.000000,-2.680900,2.680900
-5.749100,5.749100,0.000000,0.000000,-1.513898,-8.314889,9.828787,0.000000,0.000000,-13.473459,19.934711,-6.461252,0.000000,0.000000,0.283113,-0.283113
-2.152420,2.152421,0.000000,0.000000,-5.996921,-4.910755,10.907676,0.000000,0.000000,-2.424826,-0.357740,2.782566,0.000000,0.000000,-0.946818,0.946819
0.430069,-0.430069,0.000000,0.000000,-0.501615,-1.741987,2.243602,0.000000,0.000000,-3.014903,4.876065,-1.861162,0.000000,0.000000,1.830337,-1.830337
-2.223774,2.223774,0.000000,0.000000,-3.917737,-0.107644,4.025382,0.000000,0.000000,-11.306874,8.752576,2.554299,0.000000,0.000000,0.347435,-0.347435
-4.574833,4.574833,0.000000,0.000000,-0.219888,-1.591680,1.811568,0.000000,0.000000,-1.723129,-1.257180,2.980309,0.000000,0.000000,2.258483,-2.258483
4.674061,-4.674061,0.000000,0.000000,-5.137093,-1.892207,7.029300,0.000000,0.000000,-6.080125,-0.254558,6.334683,0.000000,0.000000,1.995255,-1.995255
2.190779,-2.190780,0.000000,0.000000,-1.366027,-6.567942,7.933969,0.000000,0.000000,-6.554706,8.493495,-1.938790,0.000000,0.000000,0.622652,-0.622652
0.348815,-0.348815,0.000000,0.000000,1.487327,-10.790531,9.303205,0.000000,0.000000,-1.741755,-3.204020,4.945775,0.000000,0.000000,-0.467170,0.467170
-2.075799,2.075799,0.000000,0.000000,0.831541,-7.944927,7.113387,0.000000,0.000000,-1.550122,-6.555159,8.105280,0.000000,0.000000,0.233419,-0.233420
0.455555,-0.455555,0.000000,0.000000,0.914859,-4.402537,3.487678,0.000000,0.000000,-1.393994,5.096720,-3.702727,0.000000,0.000000,0.314901,-0.314901
-3.466346,3.466346,0.000000,0.000000,-0.881166,-8.543405,9.424570,0.000000,0.000000,-1.663483,-1.593934,3.257418,0.000000,0.000000,-0.672522,0.672522
1.063492,-1.063493,0.000000,0.000000,-1.171440,-0.596761,1.768200,0.000000,0.000000,-5.404252,3.809012,1.595240,0.000000,0.000000,-0.526481,0.526481
0.717493,-0.717494,0.000000,0.000000,-0.470616,-3.022753,3.493369,0.000000,0.000000,-4.237541,3.068577,1.168964,0.000000,0.000000,-1.485169,1.485169
0.109076,-0.109077,0.000000,0.000000,0.987824,-8.823060,7.835236,0.000000,0.000000,1.064905,-2.430090,1.365185,0.000000,0.000000,1.131065,-1.131065
-6.596566,6.596566,0.000000,0.000000,3.310579,-9.901450,6.590871,0.000000,0.000000,-8.811920,10.941119,-2.129198,0.000000,0.000000,-2.622770,2.622770
-2.092788,2.092788,0.000000,0.000000,-2.781077,-2.843098,5.624175,0.000000,0.000000,-8.414655,9.006547,-0.591892,0.000000,0.000000,-2.748083,2.748084
-0.263518,0.263518,0.000000,0.000000,-0.148506,-10.869055,11.017561,0.000000,0.000000,-9.632935,4.840028,4.792907,0.000000,0.000000,1.668302,-1.668302
2.097080,-2.097080,0.000000,0.000000,-2.360647,-5.268369,7.629016,0.000000,0.000000,-6.115651,6.148394,-0.032744,0.000000,0.000000,-1.267852,1.267852
2.283032,-2.283031,0.000000,0.000000,0.490555,-15.293118,14.802563,0.000000,0.000000,-13.969974,17.841681,-3.871707,0.000000,0.000000,0.487506,-0.487506
-2.934628,2.934628,0.000000,0.000000,-1.959639,-7.160679,9.120318,0.000000,0.000000,-5.007136,5.366500,-0.359365,0.000000,0.000000,6.837867,-6.837867
-4.139865,4.139865,0.000000,0.000000,-2.569668,-5.070057,7.639725,0.000000,0.000000,-6.751883,6.228914,0.522969,0.000000,0.000000,-0.200886,0.200886
3.586638,-3.586638,0.000000,0.000000,3.075814,-11.339575,8.263760,0.000000,0.000000,-4.311155,6.984435,-2.673280,0.000000,0.000000,2.443505,-2.443504
-6.762406,6.762406,0.000000,0.000000,0.426819,-6.360442,5.933623,0.000000,0.000000,-4.607363,3.201240,1.406122,0.000000,0.000000,-0.309410,0.309410
1.869904,-1.869904,0.000000,0.000000,-5.820631,1.553537,4.267094,0.000000,0.000000,-6.102141,0.655642,5.446499,0.000000,0.000000,-2.177883,2.177883
-3.425392,3.425392,0.000000,0.000000,2.101207,-14.056873,11.955666,0.000000,0.000000,-5.184322,0.486115,4.698207,0.000000,0.000000,-0.273814,0.273813
-3.777957,3.777957,0.000000,0.000000,7.075398,-19.694281,12.618882,0.000000,0.000000,-10.575485,9.194450,1.381035,0.000000,0.000000,0.045215,-0.045215
-3.440680,3.440680,0.000000,0.000000,-2.074996,-7.326079,9.401075,0.000000,0.000000,-10.802185,7.932709,2.869476,0.000000,0.000000,2.233031,-2.233031
0.342646,-0.342645,0.000000,0.000000,4.592251,-16.113718,11.521465,0.000000,0.000000,-3.460241,2.276410,1.183831,0.000000,0.000000,-4.261017,4.261017
-6.042306,6.042306,0.000000,0.000000,-4.672304,-10.655261,15.327565,0.000000,0.000000,0.820825,-2.167864,1.347038,0.000000,0.000000,-2.774404,2.774404
1.801374,-1.801374,0.000000,0.000000,-3.477143,-7.602515,11.079659,0.000000,0.000000,-1.599118,0.567831,1.031286,0.000000,0.000000,6.899963,-6.899963
-1.858891,1.858891,0.000000,0.000000,2.231000,-9.506445,7.275445,0.000000,0.000000,-6.907415,5.459487,1.447928,0.000000,0.000000,1.969833,-1.969833
-0.583102,0.583102,0.000000,0.000000,3.202844,-19.382048,16.179203,0.000000,0.000000,-10.089507,10.750947,-0.661440,0.000000,0.000000,-3.564022,3.564022
0.157071,-0.157072,0.000000,0.000000,-0.028047,-10.686037,10.714084,0.000000,0.000000,-5.043709,0.130789,4.912920,0.000000,0.000000,3.005151,-3.005151
2.216406,-2.216405,0.000000,0.000000,2.875209,-10.774786,7.899578,0.000000,0.000000,-7.240734,10.727873,-3.487139,0.000000,0.000000,2.545138,-2.545138
-0.287662,0.287662,0.000000,0.000000,1.123953,-5.031507,3.907553,0.000000,0.000000,-3.775145,5.225241,-1.450097,0.000000,0.000000,-4.087810,4.087811
-2.773057,2.773057,0.000000,0.000000,0.748456,-5.198717,4.450261,0.000000,0.000000,-9.342704,6.618788,2.723916,0.000000,0.000000,-1.462851,1.462851
-1.702265,1.702265,0.000000,0.000000,-1.656083,-13.670201,15.326285,0.000000,0.000000,-4.054812,4.132826,-0.078014,0.000000,0.000000,-3.186331,3.186331
5.627213,-5.627213,0.000000,0.000000,-1.635033,-8.054100,9.689133,0.000000,0.000000,-8.885490,5.441980,3.443510,0.000000,0.000000,3.871193,-3.871193
3.161923,-3.161923,0.000000,0.000000,-4.611834,-3.623154,8.234988,0.000000,0.000000,-3.984605,-3.843496,7.828101,0.000000,0.000000,-4.015127,4.015127
2.640504,-2.640504,0.000000,0.000000,2.396790,-13.694495,11.297705,0.000000,0.000000,-2.088119,0.116625,1.971493,0.000000,0.000000,-3.242284,3.242284
-3.120667,3.120667,0.000000,0.000000,-5.223895,-2.577214,7.801109,0.000000,0.000000,-0.906425,-4.206548,5.112972,0.000000,0.000000,-2.840138,2.840139
-2.092774,2.092774,0.000000,0.000000,-3.110019,-7.742047,10.852066,0.000000,0.000000,-3.848846,6.467159,-2.618313,0.000000,0.000000,1.700413,-1.700413
-0.294881,0.294881,0.000000,0.000000,-2.725002,-3.320583,6.045585,0.000000,0.000000,-5.442225,1.251748,4.190477,0.000000,0.000000,5.678284,-5.678284
0.495926,-0.495927,0.000000,0.000000,1.017862,-10.247059,9.229197,0.000000,0.000000,-8.401661,6.302218,2.099442,0.000000,0.000000,-1.036256,1.036255
-3.206582,3.206582,0.000000,0.000000,-0.799040,-16.507311,17.306351,0.000000,0.000000,-9.882312,18.298531,-8.416218,0.000000,0.000000,-2.827036,2.827036
-3.706384,3.706384,0.000000,0.000000,-6.929652,-3.354609,10.284262,0.000000,0.000000,-5.210076,4.089661,1.120416,0.000000,0.000000,-0.002086,0.002086
-0.440542,0.440541,0.000000,0.000000,-6.139847,-2.889733,9.029579,0.000000,0.000000,-4.004613,1.229173,2.775441,0.000000,0.000000,1.638636,-1.638637
-0.816504,0.816504,0.000000,0.000000,-3.343557,-13.878278,17.221834,0.000000,0.000000,-12.271433,14.184496,-1.913063,0.000000,0.000000,-1.417384,1.417384
-0.677744,0.677744,0.000000,0.000000,-4.177550,-3.674643,7.852193,0.000000,0.000000,-2.524554,-0.045451,2.570005,0.000000,0.000000,0.342699,-0.342699
-1.186973,1.186974,0.000000,0.000000,-3.851437,-4.525772,8.377209,0.000000,0.000000,-8.394061,9.725878,-1.331817,0.000000,0.000000,-4.389974,4.389974
-7.878230,7.878230,0.000000,0.000000,0.107797,-9.369149,9.261352,0.000000,0.000000,-12.491652,7.589816,4.901837,0.000000,0.000000,0.828283,-0.828283
2.877698,-2.877698,0.000000,0.000000,-4.083738,-4.631713,8.715451,0.000000,0.000000,-3.269436,3.396431,-0.126995,0.000000,0.000000,3.619289,-3.619289
-2.098405,2.098405,0.000000,0.000000,-4.855628,-1.465014,6.320642,0.000000,0.000000,-5.387399,3.991994,1.395406,0.000000,0.000000,-3.186039,3.186040
-1.766279,1.766279,0.000000,0.000000,-3.329913,-7.302891,10.632803,0.000000,0.000000,-5.766716,9.644632,-3.877916,0.000000,0.000000,-2.070754,2.070754
-2.207351,2.207351,0.000000,0.000000,-1.160073,-7.515861,8.675934,0.000000,0.000000,-5.075029,2.303866,2.771163,0.000000,0.000000,0.581268,-0.581268
-4.241655,4.241655,0.000000,0.000000,6.718767,-15.797247,9.078480,0.000000,0.000000,-6.770183,5.270649,1.499534,0.000000,0.000000,2.546841,-2.546841
2.714338,-2.714338,0.000000,0.000000,4.662283,-12.197189,7.534905,0.000000,0.000000,-5.668733,5.808647,-0.139914,0.000000,0.000000,-2.276616,2.276616
-5.730344,5.730344,0.000000,0.000000,-3.065584,-3.674103,6.739686,0.000000,0.000000,-1.611617,5.677274,-4.065657,0.000000,0.000000,1.905537,-1.905537
-3.047755,3.047755,0.000000,0.000000,-2.328627,-20.637920,22.966547,0.000000,0.000000,-4.975879,-5.140562,10.116440,0.000000,0.000000,-3.446773,3.446772
4.313271,-4.313271,0.000000,0.000000,0.554470,-7.136811,6.582341,0.000000,0.000000,-5.486126,4.419590,1.066536,0.000000,0.000000,1.967261,-1.967261
